Row ID;Ship Date;Customer Name;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity
9107;2015-11-12;Adrian Barton;Houston;Texas;77041;Central;Technology;Machines;Canon PC170 Desktop Personal Copier;287,91;3
9108;2015-05-28;Muhammed MacIntyre;Haltom City;Texas;76117;Central;Office Supplies;Supplies;Fiskars Spring-Action Scissors;22,368;2
9109;2015-05-28;Muhammed MacIntyre;Haltom City;Texas;76117;Central;Office Supplies;Paper;Xerox 1978;32,368;7
9110;2015-05-28;Muhammed MacIntyre;Haltom City;Texas;76117;Central;Technology;Accessories;Logitech G35 7.1-Channel Surround Sound Headset;207,984;2
9111;2014-10-15;Michelle Arnett;Richmond;Virginia;23223;South;Office Supplies;Envelopes;Pastel Pink Envelopes;36,4;5
9112;2014-10-15;Michelle Arnett;Richmond;Virginia;23223;South;Technology;Accessories;SanDisk Cruzer 16 GB USB Flash Drive;22,96;2
9113;2014-10-15;Michelle Arnett;Richmond;Virginia;23223;South;Office Supplies;Storage;Space Solutions Industrial Galvanized Steel Shelving.;315,2;4
9114;2014-10-15;Michelle Arnett;Richmond;Virginia;23223;South;Office Supplies;Binders;Wilson Jones Standard D-Ring Binders;15,18;3
9115;2016-02-10;Erica Bern;Los Angeles;California;90049;West;Technology;Phones;Motorola L703CM;623,96;5
9116;2017-01-24;Neola Schneider;Philadelphia;Pennsylvania;19140;East;Technology;Phones;Wilson Electronics DB Pro Signal Booster;429,6;2
9117;2017-01-24;Neola Schneider;Philadelphia;Pennsylvania;19140;East;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;31,968;2
9118;2017-01-24;Neola Schneider;Philadelphia;Pennsylvania;19140;East;Furniture;Chairs;Global Comet Stacking Arm Chair;887,271;3
9119;2017-01-24;Neola Schneider;Philadelphia;Pennsylvania;19140;East;Office Supplies;Paper;Strathmore Photo Mount Cards;21,696;4
9120;2016-06-12;Ross Baird;Los Angeles;California;90036;West;Office Supplies;Labels;Avery 488;22,05;7
9121;2016-06-12;Ross Baird;Los Angeles;California;90036;West;Office Supplies;Paper;Xerox Blank Computer Paper;99,9;5
9122;2017-03-20;Jason Klamczynski;Los Angeles;California;90032;West;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;90,86;7
9123;2017-11-24;Patrick Ryan;San Francisco;California;94109;West;Office Supplies;Paper;Southworth 100% Résumé Paper, 24lb.;7,78;1
9124;2016-11-28;Eric Hoffmann;Philadelphia;Pennsylvania;19120;East;Office Supplies;Binders;Binding Machine Supplies;78,759;9
9125;2016-08-20;Matt Abelman;Houston;Texas;77070;Central;Furniture;Furnishings;Staple-based wall hangings;9,552;3
9126;2016-08-20;Matt Abelman;Houston;Texas;77070;Central;Furniture;Furnishings;OIC Stacking Trays;5,344;4
9127;2015-12-03;Michelle Arnett;Las Cruces;New Mexico;88001;West;Office Supplies;Art;BIC Brite Liner Highlighters;8,28;2
9128;2017-06-01;Jeremy Lonsdale;Houston;Texas;77070;Central;Office Supplies;Storage;Iris 3-Drawer Stacking Bin, Black;50,136;3
9129;2017-09-05;Aaron Smayling;Redmond;Oregon;97756;West;Office Supplies;Binders;"Avery Trapezoid Extra Heavy Duty 4"" Binders";88,074;7
9130;2016-03-26;Dan Campbell;Cleveland;Ohio;44105;East;Furniture;Bookcases;O'Sullivan Living Dimensions 3-Shelf Bookcases;301,47;3
9131;2016-03-26;Dan Campbell;Cleveland;Ohio;44105;East;Office Supplies;Art;Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black;18,656;2
9132;2017-06-01;Michael Dominguez;Laurel;Maryland;20707;East;Furniture;Furnishings;DAX Wood Document Frame;27,46;2
9133;2017-06-01;Michael Dominguez;Laurel;Maryland;20707;East;Office Supplies;Appliances;Fellowes 8 Outlet Superior Workstation Surge Protector;125,13;3
9134;2015-09-04;Rick Huthwaite;San Diego;California;92037;West;Technology;Phones;Toshiba IPT2010-SD IP Telephone;555,96;5
9135;2016-04-17;Thomas Boland;Wilson;North Carolina;27893;South;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;129,552;3
9136;2016-04-17;Thomas Boland;Wilson;North Carolina;27893;South;Office Supplies;Storage;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;51,984;1
9137;2016-04-17;Thomas Boland;Wilson;North Carolina;27893;South;Office Supplies;Paper;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";10,272;3
9138;2014-02-09;Eric Barreto;Saint Petersburg;Florida;33710;South;Office Supplies;Binders;Surelock Post Binders;18,336;2
9139;2014-02-09;Eric Barreto;Saint Petersburg;Florida;33710;South;Technology;Phones;AT&T 17929 Lendline Telephone;180,96;5
9140;2014-09-08;Bryan Mills;Buffalo Grove;Illinois;60089;Central;Technology;Accessories;Logitech Gaming G510s - Keyboard;475,944;7
9141;2017-10-02;Bradley Talbott;Los Angeles;California;90049;West;Technology;Accessories;Razer Kraken PRO Over Ear PC and Music Headset;159,98;2
9142;2016-09-07;Fred Wasserman;New York City;New York;10011;East;Technology;Phones;LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;43,6;4
9143;2017-05-26;Rick Duston;Las Vegas;Nevada;89115;West;Office Supplies;Binders;Wilson Jones Impact Binders;8,288;2
9144;2017-05-26;Rick Duston;Las Vegas;Nevada;89115;West;Technology;Phones;Motorola L703CM;1123,128;9
9145;2017-05-26;Rick Duston;Las Vegas;Nevada;89115;West;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;64,9;5
9146;2015-09-24;Theone Pippenger;Naperville;Illinois;60540;Central;Office Supplies;Binders;Acco Translucent Poly Ring Binders;2,808;3
9147;2016-01-27;Claudia Bergmann;Burlington;Vermont;05408;East;Technology;Accessories;Logitech Wireless Marathon Mouse M705;99,98;2
9148;2016-01-27;Claudia Bergmann;Burlington;Vermont;05408;East;Office Supplies;Art;4009 Highlighters;8,04;6
9149;2016-01-27;Claudia Bergmann;Burlington;Vermont;05408;East;Office Supplies;Storage;Iceberg Mobile Mega Data/Printer Cart ;1564,29;13
9150;2014-06-06;Quincy Jones;Detroit;Michigan;48234;Central;Office Supplies;Binders;Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges;138,56;4
9151;2014-06-06;Quincy Jones;Detroit;Michigan;48234;Central;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Surge Suppressor;65,52;5
9152;2015-09-29;Kunst Miller;Avondale;Arizona;85323;West;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils;14,576;2
9153;2015-09-29;Kunst Miller;Avondale;Arizona;85323;West;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;23,2;2
9154;2015-09-29;Kunst Miller;Avondale;Arizona;85323;West;Office Supplies;Art;Newell 317;16,464;7
9155;2016-08-03;Khloe Miller;Philadelphia;Pennsylvania;19140;East;Furniture;Furnishings;Eldon 500 Class Desk Accessories;19,312;2
9156;2014-01-28;Ionia McGrath;Las Vegas;Nevada;89115;West;Office Supplies;Paper;Xerox 195;40,08;6
9157;2014-08-08;Marina Lichtenstein;Bangor;Maine;4401;East;Office Supplies;Appliances;Eureka The Boss Cordless Rechargeable Stick Vac;101,96;2
9158;2014-08-08;Marina Lichtenstein;Bangor;Maine;4401;East;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;259,74;13
9159;2014-08-08;Marina Lichtenstein;Bangor;Maine;4401;East;Technology;Accessories;Maxell 4.7GB DVD-R;255,42;9
9160;2016-08-14;Gary Hansen;Hendersonville;Tennessee;37075;South;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;4,338;3
9161;2016-08-14;Gary Hansen;Hendersonville;Tennessee;37075;South;Office Supplies;Binders;Avery Durable Slant Ring Binders;11,88;5
9162;2016-12-12;Arthur Gainer;Eau Claire;Wisconsin;54703;Central;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish;405,86;7
9163;2016-12-12;Arthur Gainer;Eau Claire;Wisconsin;54703;Central;Furniture;Chairs;Hon GuestStacker Chair;680,01;3
9164;2015-06-12;Maureen Gnade;Chicago;Illinois;60610;Central;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;2,376;3
9165;2015-06-12;Maureen Gnade;Chicago;Illinois;60610;Central;Office Supplies;Appliances;Hoover Shoulder Vac Commercial Portable Vacuum;143,128;2
9166;2016-06-26;Max Jones;San Diego;California;92037;West;Technology;Machines;Okidata MB760 Printer;4476,8;4
9167;2016-06-26;Max Jones;San Diego;California;92037;West;Office Supplies;Paper;Xerox 189;104,85;1
9168;2016-06-26;Max Jones;San Diego;California;92037;West;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;241,44;3
9169;2016-03-19;Sanjit Jacobs;Jackson;Mississippi;39212;South;Office Supplies;Paper;Xerox 1964;319,76;14
9170;2016-03-19;Sanjit Jacobs;Jackson;Mississippi;39212;South;Office Supplies;Paper;Xerox 1964;45,68;2
9171;2016-12-01;Laurel Beltran;Oxnard;California;93030;West;Furniture;Furnishings;Tenex Chairmats For Use With Carpeted Floors;31,96;2
9172;2016-12-01;Laurel Beltran;Oxnard;California;93030;West;Office Supplies;Paper;Xerox 1886;47,9;1
9173;2016-12-01;Laurel Beltran;Oxnard;California;93030;West;Office Supplies;Storage;Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish;1112,94;3
9174;2016-12-01;Laurel Beltran;Oxnard;California;93030;West;Office Supplies;Envelopes;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";22,92;3
9175;2017-06-14;Sarah Brown;Kent;Washington;98031;West;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71,976;3
9176;2017-06-14;Sarah Brown;Kent;Washington;98031;West;Office Supplies;Paper;Xerox 203;19,44;3
9177;2016-03-24;Corey Catlett;Nashville;Tennessee;37211;South;Office Supplies;Binders;Ibico Recycled Grain-Textured Covers;31,086;3
9178;2016-11-18;Darren Powers;New York City;New York;10035;East;Technology;Phones;SmartStand Mobile Device Holder, Assorted Colors;13,98;2
9179;2016-11-18;Darren Powers;New York City;New York;10035;East;Office Supplies;Art;Boston Home & Office Model 2000 Electric Pencil Sharpeners;23,65;1
9180;2017-08-11;Jeremy Lonsdale;Westminster;California;92683;West;Technology;Phones;Polycom VoiceStation 500 Conference phone;707,88;3
9181;2017-08-11;Jeremy Lonsdale;Westminster;California;92683;West;Office Supplies;Binders;Cardinal Holdit Business Card Pockets;11,952;3
9182;2017-08-11;Jeremy Lonsdale;Westminster;California;92683;West;Office Supplies;Binders;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";31,128;3
9183;2017-08-11;Jeremy Lonsdale;Westminster;California;92683;West;Technology;Accessories;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;55,76;4
9184;2017-08-11;Jeremy Lonsdale;Westminster;California;92683;West;Office Supplies;Paper;Xerox 1881;24,56;2
9185;2017-08-11;Jeremy Lonsdale;Westminster;California;92683;West;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";51,75;1
9186;2017-08-11;Jeremy Lonsdale;Westminster;California;92683;West;Furniture;Chairs;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;207,184;1
9187;2017-08-11;Jeremy Lonsdale;Westminster;California;92683;West;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;1473,1;5
9188;2015-08-25;Sean Miller;Allentown;Pennsylvania;18103;East;Office Supplies;Supplies;Staple remover;3,488;2
9189;2015-08-25;Sean Miller;Allentown;Pennsylvania;18103;East;Technology;Accessories;Sabrent 4-Port USB 2.0 Hub;21,728;4
9190;2015-08-25;Sean Miller;Allentown;Pennsylvania;18103;East;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;663,072;6
9191;2015-08-25;Sean Miller;Allentown;Pennsylvania;18103;East;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;99,588;2
9192;2015-08-25;Sean Miller;Allentown;Pennsylvania;18103;East;Office Supplies;Paper;Xerox 1979;49,568;2
9193;2015-11-07;Barry Blumstein;San Antonio;Texas;78207;Central;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;29,372;7
9194;2015-11-07;Barry Blumstein;San Antonio;Texas;78207;Central;Technology;Phones;Aastra 6757i CT Wireless VoIP phone;344,704;2
9195;2014-12-06;Philip Brown;Avondale;Arizona;85323;West;Office Supplies;Supplies;Acme Office Executive Series Stainless Steel Trimmers;47,992;7
9196;2014-12-06;Philip Brown;Avondale;Arizona;85323;West;Technology;Accessories;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack;102,24;4
9197;2014-05-15;Greg Matthias;San Jose;California;95123;West;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;39,96;2
9198;2014-05-15;Greg Matthias;San Jose;California;95123;West;Technology;Phones;Wilson Electronics DB Pro Signal Booster;1432;5
9199;2014-05-15;Greg Matthias;San Jose;California;95123;West;Office Supplies;Supplies;Acme Design Stainless Steel Bent Scissors;41,04;6
9200;2014-05-15;Greg Matthias;San Jose;California;95123;West;Furniture;Chairs;Hon Pagoda Stacking Chairs;256,784;1
9201;2016-10-20;Nick Radford;Perth Amboy;New Jersey;8861;East;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;120,98;1
9202;2016-10-20;Nick Radford;Perth Amboy;New Jersey;8861;East;Office Supplies;Binders;GBC ProClick 150 Presentation Binding System;315,98;1
9203;2016-11-03;Edward Hooks;New York City;New York;10011;East;Office Supplies;Binders;GBC Personal VeloBind Strips;28,752;3
9204;2016-11-03;Edward Hooks;New York City;New York;10011;East;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;114,95;5
9205;2016-12-05;Fred Hopkins;Los Angeles;California;90004;West;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;23,04;8
9206;2016-04-21;Brian Thompson;Milford;Connecticut;6460;East;Office Supplies;Art;Colorific Watercolor Pencils;15,48;3
9207;2016-04-21;Brian Thompson;Milford;Connecticut;6460;East;Office Supplies;Paper;Xerox 209;51,84;8
9208;2017-08-07;Adrian Barton;Bloomington;Illinois;61701;Central;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;39,816;3
9209;2017-08-08;Scot Coram;Seattle;Washington;98105;West;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;16,06;1
9210;2017-12-14;Roy Skaria;Burlington;Iowa;52601;Central;Office Supplies;Envelopes;Pastel Pink Envelopes;7,28;1
9211;2017-12-14;Roy Skaria;Burlington;Iowa;52601;Central;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;5,4;3
9212;2015-03-19;Arianne Irving;Roseville;California;95661;West;Office Supplies;Paper;Xerox 223;19,44;3
9213;2014-12-15;Denny Joy;San Francisco;California;94110;West;Furniture;Furnishings;Luxo Economy Swing Arm Lamp;39,88;2
9214;2014-12-15;Denny Joy;San Francisco;California;94110;West;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;79,44;3
9215;2017-10-02;Barbara Fisher;Philadelphia;Pennsylvania;19120;East;Office Supplies;Labels;Self-Adhesive Address Labels for Typewriters with Dispenser Box;20,664;7
9216;2016-11-26;Tiffany House;Los Angeles;California;90049;West;Office Supplies;Paper;Xerox 222;32,4;5
9217;2017-11-30;Jason Gross;Odessa;Texas;79762;Central;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;13,762;1
9218;2017-11-17;Arthur Wiediger;Minneapolis;Minnesota;55407;Central;Office Supplies;Envelopes;Security-Tint Envelopes;15,28;2
9219;2015-08-20;Joni Wasserman;Philadelphia;Pennsylvania;19120;East;Office Supplies;Storage;Iris Project Case;44,688;7
9220;2015-08-20;Joni Wasserman;Philadelphia;Pennsylvania;19120;East;Furniture;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak;301,47;3
9221;2017-10-14;Michelle Huthwaite;Lafayette;Louisiana;70506;South;Office Supplies;Labels;Avery 52;11,07;3
9222;2017-10-14;Michelle Huthwaite;Lafayette;Louisiana;70506;South;Furniture;Tables;Bretford Rectangular Conference Table Tops;1504,52;4
9223;2017-10-14;Michelle Huthwaite;Lafayette;Louisiana;70506;South;Office Supplies;Paper;Xerox 231;25,92;4
9224;2017-11-04;Frank Merwin;Bryan;Texas;77803;Central;Office Supplies;Binders;GBC Standard Plastic Binding Systems' Combs;7,536;6
9225;2017-11-04;Frank Merwin;Bryan;Texas;77803;Central;Office Supplies;Binders;Self-Adhesive Ring Binder Labels;1,408;2
9226;2017-11-04;Frank Merwin;Bryan;Texas;77803;Central;Office Supplies;Binders;Wilson Jones Impact Binders;4,144;4
9227;2017-11-04;Frank Merwin;Bryan;Texas;77803;Central;Office Supplies;Storage;Rogers Deluxe File Chest;52,752;3
9228;2017-03-24;George Zrebassa;Los Angeles;California;90008;West;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;381,36;7
9229;2014-11-03;Tracy Collins;Los Angeles;California;90049;West;Office Supplies;Art;Prang Dustless Chalk Sticks;6,72;4
9230;2017-07-26;Tracy Blumstein;Los Angeles;California;90045;West;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;15,192;3
9231;2017-07-26;Tracy Blumstein;Los Angeles;California;90045;West;Office Supplies;Paper;Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright);58,32;9
9232;2014-12-31;Resi Pölking;Phoenix;Arizona;85023;West;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;946,764;6
9233;2016-09-06;Lena Radford;Los Angeles;California;90036;West;Furniture;Furnishings;Ultra Door Pull Handle;94,68;9
9234;2016-09-06;Lena Radford;Los Angeles;California;90036;West;Office Supplies;Storage;Akro Stacking Bins;23,67;3
9235;2016-09-06;Lena Radford;Los Angeles;California;90036;West;Technology;Phones;Cisco Unified IP Phone 7945G VoIP phone;1091,168;4
9236;2016-09-06;Lena Radford;Los Angeles;California;90036;West;Office Supplies;Art;Blackstonian Pencils;18,69;7
9237;2016-09-06;Lena Radford;Los Angeles;California;90036;West;Furniture;Tables;Chromcraft Rectangular Conference Tables;568,728;3
9238;2016-09-06;Lena Radford;Los Angeles;California;90036;West;Office Supplies;Binders;SpineVue Locking Slant-D Ring Binders by Cardinal;7,312;1
9239;2017-02-14;Magdelene Morse;Columbus;Ohio;43229;East;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;147,568;2
9240;2017-11-02;Nona Balk;Tallahassee;Florida;32303;South;Office Supplies;Paper;Easy-staple paper;56,784;7
9241;2017-11-02;Nona Balk;Tallahassee;Florida;32303;South;Office Supplies;Binders;Avery Hole Reinforcements;5,607;3
9242;2017-11-02;Nona Balk;Tallahassee;Florida;32303;South;Office Supplies;Art;Rogers Handheld Barrel Pencil Sharpener;6,576;3
9243;2014-07-14;Darrin Sayre;San Francisco;California;94122;West;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems;14,304;6
9244;2014-07-14;Darrin Sayre;San Francisco;California;94122;West;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;119,833;1
9245;2014-07-14;Darrin Sayre;San Francisco;California;94122;West;Office Supplies;Art;Prang Drawing Pencil Set;5,56;2
9246;2014-07-14;Darrin Sayre;San Francisco;California;94122;West;Office Supplies;Paper;Xerox 1967;32,4;5
9247;2017-05-26;Vicky Freymann;San Francisco;California;94109;West;Office Supplies;Art;Newell 350;9,84;3
9248;2017-05-26;Vicky Freymann;San Francisco;California;94109;West;Office Supplies;Art;Newell 333;2,78;1
9249;2016-11-14;Scott Williamson;New York City;New York;10009;East;Office Supplies;Binders;Presstex Flexible Ring Binders;3,64;1
9250;2016-11-14;Scott Williamson;New York City;New York;10009;East;Technology;Phones;BlackBerry Q10;881,93;7
9251;2016-12-06;Pauline Webber;Marion;Iowa;52302;Central;Office Supplies;Binders;GBC White Gloss Covers, Plain Front;115,84;8
9252;2017-03-08;Ken Dana;Los Angeles;California;90008;West;Office Supplies;Binders;Catalog Binders with Expanding Posts;107,648;2
9253;2017-09-25;Doug O'Connell;Pine Bluff;Arkansas;71603;South;Technology;Accessories;Microsoft Wireless Mobile Mouse 4000;199,95;5
9254;2017-09-25;Doug O'Connell;Pine Bluff;Arkansas;71603;South;Office Supplies;Paper;Xerox 225;12,96;2
9255;2014-02-15;Guy Armstrong;Columbia;Missouri;65203;Central;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;60,89;1
9256;2014-02-15;Guy Armstrong;Columbia;Missouri;65203;Central;Office Supplies;Labels;Avery 483;14,94;3
9257;2014-02-15;Guy Armstrong;Columbia;Missouri;65203;Central;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;9,64;2
9258;2014-02-15;Guy Armstrong;Columbia;Missouri;65203;Central;Furniture;Furnishings;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";332,94;3
9259;2014-02-15;Guy Armstrong;Columbia;Missouri;65203;Central;Office Supplies;Binders;VariCap6 Expandable Binder;51,9;3
9260;2014-02-15;Guy Armstrong;Columbia;Missouri;65203;Central;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes;64,96;2
9261;2017-11-14;Jeremy Lonsdale;Aberdeen;South Dakota;57401;Central;Office Supplies;Supplies;Acme Titanium Bonded Scissors;25,5;3
9262;2017-09-02;Stephanie Ulpright;Seattle;Washington;98103;West;Furniture;Chairs;Global Leather Task Chair, Black;215,976;3
9263;2015-10-13;Fred McMath;Detroit;Michigan;48227;Central;Furniture;Chairs;High-Back Leather Manager's Chair;389,97;3
9264;2015-10-13;Fred McMath;Detroit;Michigan;48227;Central;Office Supplies;Appliances;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;269,91;5
9265;2017-12-01;Maribeth Yedwab;Memphis;Tennessee;38109;South;Office Supplies;Binders;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";11,673;3
9266;2017-12-01;Maribeth Yedwab;Memphis;Tennessee;38109;South;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;64,848;7
9267;2014-02-09;Nathan Mautz;North Las Vegas;Nevada;89031;West;Furniture;Furnishings;Master Caster Door Stop, Large Brown;14,56;2
9268;2015-09-25;Carlos Soltero;Freeport;New York;11520;East;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;102,582;1
9269;2015-09-25;Carlos Soltero;Freeport;New York;11520;East;Office Supplies;Paper;Xerox 1923;20,04;3
9270;2017-08-28;Pete Kriz;New York City;New York;10035;East;Office Supplies;Binders;Avery Metallic Poly Binders;32,088;7
9271;2017-08-28;Pete Kriz;New York City;New York;10035;East;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;4305,552;6
9272;2016-05-17;Harry Marie;New York City;New York;10024;East;Furniture;Furnishings;OIC Stacking Trays;10,02;3
9273;2016-05-17;Harry Marie;New York City;New York;10024;East;Technology;Phones;Jawbone JAMBOX Wireless Bluetooth Speaker;631,96;4
9274;2017-09-06;Alan Hwang;Henderson;Kentucky;42420;South;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;1577,94;3
9275;2014-10-10;Fred Chung;Albuquerque;New Mexico;87105;West;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;255,85;7
9276;2016-05-29;Cathy Prescott;Delray Beach;Florida;33445;South;Office Supplies;Storage;Advantus Rolling Drawer Organizers;184,704;6
9277;2016-05-29;Cathy Prescott;Delray Beach;Florida;33445;South;Technology;Accessories;Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...;47,92;2
9278;2017-12-05;Sean Christensen;Philadelphia;Pennsylvania;19140;East;Office Supplies;Labels;Avery 483;15,936;4
9279;2017-12-05;Sean Christensen;Philadelphia;Pennsylvania;19140;East;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";8,001;7
9280;2017-12-05;Sean Christensen;Philadelphia;Pennsylvania;19140;East;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;398,972;2
9281;2016-09-24;Heather Jas;Seattle;Washington;98105;West;Furniture;Bookcases;O'Sullivan 5-Shelf Heavy-Duty Bookcases;163,88;2
9282;2017-09-15;Cassandra Brandow;Richmond;Virginia;23223;South;Office Supplies;Appliances;Hoover Commercial SteamVac;67,9;5
9283;2017-01-04;Evan Henry;West Palm Beach;Florida;33407;South;Office Supplies;Paper;Embossed Ink Jet Note Cards;72,224;4
9284;2017-09-04;Luke Weiss;Fort Collins;Colorado;80525;West;Office Supplies;Labels;Avery 519;11,696;2
9285;2014-11-23;Michael Kennedy;Franklin;Wisconsin;53132;Central;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;392,94;3
9286;2015-11-24;John Huston;Monroe;North Carolina;28110;South;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";18,176;1
9287;2017-06-26;Deborah Brumfield;Dallas;Texas;75081;Central;Office Supplies;Binders;GBC Plasticlear Binding Covers;6,888;3
9288;2017-06-26;Deborah Brumfield;Dallas;Texas;75081;Central;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;457,485;3
9289;2017-12-03;Trudy Brown;Philadelphia;Pennsylvania;19134;East;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;1079,316;6
9290;2014-04-26;Nathan Mautz;San Francisco;California;94109;West;Office Supplies;Paper;Xerox 1891;48,91;1
9291;2014-09-25;Thomas Thornton;Dover;Delaware;19901;East;Office Supplies;Art;Newell 351;9,84;3
9292;2014-09-25;Thomas Thornton;Dover;Delaware;19901;East;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;34,5;3
9293;2017-03-02;Roland Schwarz;Waco;Texas;76706;Central;Office Supplies;Binders;Acco Suede Grain Vinyl Round Ring Binder;0,556;1
9294;2017-11-21;Trudy Brown;Hagerstown;Maryland;21740;East;Office Supplies;Binders;Angle-D Binders with Locking Rings, Label Holders;43,8;6
9295;2017-06-01;Alice McCarthy;Cleveland;Ohio;44105;East;Office Supplies;Paper;HP Office Recycled Paper (20Lb. and 87 Bright);13,872;3
9296;2017-06-01;Alice McCarthy;Cleveland;Ohio;44105;East;Furniture;Bookcases;Bush Westfield Collection Bookcases, Medium Cherry Finish;115,96;4
9297;2015-04-22;Michael Paige;Mcallen;Texas;78501;Central;Technology;Accessories;TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem;41,424;2
9298;2015-04-22;Michael Paige;Mcallen;Texas;78501;Central;Technology;Phones;Grandstream GXP2100 Mainstream Business Phone;244,768;4
9299;2015-04-22;Michael Paige;Mcallen;Texas;78501;Central;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1670;74,352;3
9300;2015-04-22;Michael Paige;Mcallen;Texas;78501;Central;Office Supplies;Binders;GBC Standard Recycled Report Covers, Clear Plastic Sheets;4,312;2
9301;2015-04-22;Michael Paige;Mcallen;Texas;78501;Central;Furniture;Chairs;Global Geo Office Task Chair, Gray;56,686;1
9302;2015-04-22;Michael Paige;Mcallen;Texas;78501;Central;Technology;Phones;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;97,968;2
9303;2015-04-22;Michael Paige;Mcallen;Texas;78501;Central;Office Supplies;Art;Newell 348;7,872;3
9304;2015-04-22;Michael Paige;Mcallen;Texas;78501;Central;Office Supplies;Paper;Xerox 1994;15,552;3
